DNS,IP,DATE,TIME,COUNTRY_CODE,COUNTRY_NAME,REGION_CODE,REGION_NAME,CITY,ZIP_CODE,TIME_ZONE,LATITUDE,LONGITUDE,METRO_CODE,REQUEST,STATUS,SIZE,REFERER,CLIENT_NAME,CLIENT_TYPE,CLIENT_VERSION,OS_NAME,OS_VERSION,ENGINE,DEVICE_BRAND_NAME,DEVICE_MODEL,DEVICE_TYPE
www.akumenius.com,66.249.76.216,2014-02-28,01:06:01 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-en-Oberarth_SUIZA HTTP/1.1,200,7212,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,17:33:23 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/4a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,62.174.20.28,2014-02-27,09:37:59 +0100,ES,Spain,GA,Galicia,Coristanco,15147,Europe/Madrid,43.1971,-8.751,0,GET /modules/raton/views/themes/bcoos/images/boto_home_elige.png HTTP/1.1,200,7513,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html?gclid=CJbFzubz67wCFRDLtAodlEEA4A,Chrome Mobile,browser,33.0.1750.132,Android,4.1.2,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
www.akumenius.com,5.10.83.52,2014-02-23,16:44:41 +0100,NL,Netherlands,NH,North Holland,Amsterdam,1012,Europe/Amsterdam,52.3759,4.8975,0,GET /hoteles-baratos/ofertas-hotel-Convento-de-San-Francisco-en-Vejer%20de%20la%20Frontera-2825b-destinos.html HTTP/1.1,404,3100,,AhrefsBot,generic,5.0,null,null,null,null,null,null
www.akumenius.com,66.249.75.148,2014-02-27,01:37:53 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-New-South-Wales_AUSTRALIA-con-Restaurante-climatizado HTTP/1.1,200,6421,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-26,14:12:00 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,POST /newdesign/destinos-get HTTP/1.1,200,1161,http://test.akumenius.com/newdesign/,Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,79.145.247.215,2014-02-24,17:18:11 +0100,ES,Spain,MD,Madrid,Valdemaqueda,28295,Europe/Madrid,40.5146,-4.3013,0,GET /modules/raton/views/themes/bcoos/js/blocks/buscadorRaton.js HTTP/1.1,200,28568,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html?gclid=CI-ywYqV5bwCFTCWtAodYngAHQ,Chrome,browser,11.0.696.34,GNU/Linux,null,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-25,17:28:32 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Toronto_CANADA-con-Servicio-de-recepci%C3%B3n-24-horas HTTP/1.1,200,6404,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,83.33.64.92,2014-02-26,17:19:34 +0100,ES,Spain,CL,Castille and León,Aranda de Duero,09400,Europe/Madrid,41.6696,-3.6896,0,GET /modules/raton/views/themes/bcoos/images/buscadores/telefono-horario.png HTTP/1.1,200,5150,http://www.akumenius.com/,Firefox,browser,27.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,22:45:49 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Costa-Do-Sauipe_BRASIL-con-Voleibol HTTP/1.1,200,8707,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,79.151.23.49,2014-02-23,22:33:25 +0100,ES,Spain,EX,Extremadura,Badajoz,06005,Europe/Madrid,38.8779,-6.9706,0,GET /libraries/jqueryui/css/ui-lightness/jquery.ui.dialog.css HTTP/1.1,200,1358,http://www.akumenius.com/hotel-list,Firefox,browser,27.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,201.31.227.195,2014-03-02,01:13:44 +0100,BR,Brazil,TO,Tocantins,Cariri do Tocantins,77453,America/Araguaina,-11.9473,-49.2083,0,GET /libraries/anythingSlider/images/3a.png HTTP/1.1,200,2530,http://www.akumenius.com/,Chrome,browser,32.0.1700.107,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,74.86.158.106,2014-02-28,20:53:18 +0100,US,United States,TX,Texas,Dallas,75270,America/Chicago,32.7787,-96.8218,623,HEAD / HTTP/1.1,200,,,UptimeRobot,generic,2.0,null,null,null,null,null,null
www.akumenius.com,66.249.75.148,2014-02-27,01:36:24 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Krabi_TAILANDIA-con-%C3%81rea-de-juegos HTTP/1.1,200,15779,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,190.17.235.152,2014-02-26,00:12:04 +0100,AR,Argentina,C,Buenos Aires F.D.,Buenos Aires,1871,America/Argentina/Buenos_Aires,-34.6021,-58.3845,0,GET /libraries/jquery/jquery-1.4.2.min.js HTTP/1.1,304,304,"""http://www.akumenius.com/destinosCaracteristicas/hoteles-baratos-en-Rio-de-Janeiro_BRASIL-con-Media-pensi%C3%B3n",Internet Explorer,browser,8.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-25,15:29:46 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-en-AndersonINESTADOS-UNIDOS_ HTTP/1.1,200,7213,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,188.119.219.26,2014-03-01,08:01:45 +0100,ES,Spain,CT,Catalonia,Vilanova de la Roca,08410,Europe/Madrid,41.5534,2.2858,0,GET /includes/css/style.css HTTP/1.1,200,3637,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,8,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,88.22.252.206,2014-02-27,15:20:34 +0100,ES,Spain,CN,Canary Islands,Santa Cruz de Tenerife,38001,Atlantic/Canary,28.4682,-16.2546,0,GET /modules/raton/views/themes/bcoos/images/buscadores/calendaricon.png HTTP/1.1,200,338,http://www.akumenius.com/,Internet Explorer,browser,11.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,95.18.193.187,2014-02-28,22:25:29 +0100,ES,Spain,AN,Andalusia,Torremolinos,29620,Europe/Madrid,36.6183,-4.4963,0,GET /modules/raton/views/themes/bcoos/googleMaps.js HTTP/1.1,200,7085,http://www.akumenius.com/destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Cha-Am-Hua-Hin-and-West_TAILANDIA-con-Equitaci%C3%B3n,Android Browser,browser,null,Android,2.3.7,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-24,01:32:05 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinosEstrelles/hoteles-en-Bad%20Aussee_AUSTRIA-con-5-estrellas HTTP/1.1,200,8831,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,84.76.138.145,2014-03-01,19:11:06 +0100,ES,Spain,PV,Basque Country,Bilbao,48003,Europe/Madrid,43.2626,-2.9238,0,GET /libraries/jqueryui/css/ui-lightness/jquery.ui.datepicker.css HTTP/1.1,200,4062,http://www.akumenius.com/,Internet Explorer,browser,11.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,2.136.17.138,2014-02-24,21:50:08 +0100,ES,Spain,MD,Madrid,Madrid,28043,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/css/raton.css HTTP/1.1,200,17458,http://www.akumenius.com/escapadas,Chrome,browser,33.0.1750.117,Windows,XP,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,95.18.82.222,2014-02-27,19:09:56 +0100,ES,Spain,CB,Cantabria,Laredo,39770,Europe/Madrid,43.4098,-3.4161,0,GET /modules/raton/views/themes/bcoos/images/flecha_naranja_horizontal.png HTTP/1.1,200,339,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Club-Hotel-Riu-Gran-Canaria-en-Meloneras-2087b-destinos.html,Google Search App,mobile app,3.2.1.25875,iOS,7.0.6,null,null,null,null
www.akumenius.com,212.79.145.77,2014-02-25,11:08:45 +0100,ES,Spain,AN,Andalusia,Málaga,29012,Europe/Madrid,36.7182,-4.4192,0,GET /modules/raton/views/themes/bcoos/css/escapadas/pagenavi-css.css HTTP/1.1,200,1717,http://www.akumenius.com/escapadas/escapada-golf-hotel-elba-estepona-0cc275f95c9f11febf96eedab9465da3.html,Mobile Safari,browser,7.0,iOS,7.0.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,88.31.131.220,2014-02-25,18:01:04 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /?gclid=CLq46vjc57wCFXGWtAodfGYAsw HTTP/1.1,200,7528,http://www.google.es/aclk?sa=L&ai=CYUMsf8gMU5eQM-juiwaku4D4BYWf4bUEjZ-np4gBmrqOiuUBCAAQAygDUMS4y4kFYNW12oK0K8gBAakCOvp1JZYUtz6qBChP0E0NYVvdHx40fgiYl4NDSYuLV9B9tYIwBwXEtbbJ_1NUmB_TMjfGgAeRypoTkAcC&sig=AOD64_2VVC_XZUC4pvE8rnZ3Qy-22E_LoQ&rct=j&q=los+mejores+chollos+de+viajes+para+semana+santa+2014&ved=0CEAQ0Qw&adurl=http://www.akumenius.com,Internet Explorer,browser,11.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-25,15:38:44 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Acapulco_MEXICO-con-N HTTP/1.1,200,6371,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,15:38:40 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/4a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
test.akumenius.com,80.28.221.123,2014-02-27,17:08:29 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/1a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,81.45.52.104,2014-02-26,19:11:02 +0100,ES,Spain,MD,Madrid,Madrid,28003,Europe/Madrid,40.4143,-3.7016,0,GET /libraries/jqueryui/js/jquery.ui.mouse.min.js HTTP/1.1,200,2814,http://www.akumenius.com/,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.75.148,2014-02-27,02:54:13 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/hoteles-en-Batesville_ESTADOS%20UNIDOS HTTP/1.1,200,7255,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,84.77.147.47,2014-02-26,16:10:01 +0100,ES,Spain,AN,Andalusia,Jaén,23003,Europe/Madrid,37.7685,-3.7974,0,GET /libraries/jqueryui/css/ui-lightness/jquery.ui.button.css HTTP/1.1,200,2471,http://www.akumenius.com/hotel-list,Internet Explorer,browser,10.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,79.108.11.51,2014-02-27,10:49:54 +0100,ES,Spain,AN,Andalusia,Cadiz,11008,Europe/Madrid,36.526,-6.2968,0,POST /destinos-get HTTP/1.1,200,26,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html?gclid=CICj7uaD7LwCFSbnwgodNG0Awg,Mobile Safari,browser,6.0,iOS,6.1.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,46.24.190.90,2014-02-25,17:08:52 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /libraries/jqueryui/js/jquery.ui.button.min.js HTTP/1.1,200,7226,http://www.akumenius.com/hotel-list,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,46.234.129.140,2014-02-24,12:04:46 +0100,ES,Spain,AN,Andalusia,Utrera,41710,Europe/Madrid,37.183,-5.7747,0,GET /modules/raton/views/themes/bcoos/css/2column_home.css HTTP/1.1,200,11146,http://www.akumenius.com/,Android Browser,browser,null,Android,4.2.2,{'default': 'WebKit'},null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,09:50:05 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/hotel-list HTTP/1.1,200,58669,http://test.akumenius.com/newdesign/hotel-list,Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-24,00:35:28 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Joao-Pessoa_BRASIL-con-Ascensor HTTP/1.1,200,13815,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-25,14:43:55 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-San-Andres_COLOMBIA-con-Buceo HTTP/1.1,200,10578,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,15:06:45 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign//libraries/anythingSlider/images/2a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
localhost,127.0.0.1,2014-02-26,15:12:52 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,187.208.43.247,2014-02-28,06:25:25 +0100,MX,Mexico,MEX,México,Cuautitlán Izcalli,54766,America/Mexico_City,19.6164,-99.267,0,GET /modules/raton/views/themes/bcoos/js/views/hotelDetail.js HTTP/1.1,200,16594,http://www.akumenius.com/destinos-baratos/hoteles-baratos/ofertas-hotel-Fiesta-inn-Toluca-Centro-en-Toluca_MEXICO-113417b-destinos.html,Mobile Safari,browser,6.0,iOS,6.0,{'default': 'WebKit'},null,null,null
www.akumenius.com,69.171.233.117,2014-02-26,06:00:08 +0100,US,United States,DE,Delaware,Newark,19717,America/New_York,39.6876,-75.7482,504,GET /modules/raton/views/themes/bcoos/images/buscadores/calendaricon.png HTTP/1.1,200,338,,facebookexternalhit,generic,1.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,04:15:34 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Gran-Canaria_ESPA%C3%91A-con-Comida-vegetariana HTTP/1.1,200,8252,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-24,10:33:34 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /hoteles-baratos/ofertas-hotel-One-Shot-23-en-Museo%20del%20Prado-Retiro-189133b-destinos.html HTTP/1.1,404,3100,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,95.16.149.164,2014-02-25,18:41:22 +0100,ES,Spain,AR,Aragon,Zaragoza,50015,Europe/Madrid,41.6574,-0.8764,0,GET /modules/raton/views/themes/bcoos/js/ga.js HTTP/1.1,200,419,http://www.akumenius.com/chollos,Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,16:49:24 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bergerac_FRANCIA-con-Caja-de-seguridad HTTP/1.1,200,9343,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,88.29.244.146,2014-03-01,14:00:49 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /libraries/anythingSlider/images/6r.png HTTP/1.1,304,304,"""http://www.akumenius.com/",Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
localhost,127.0.0.1,2014-02-25,21:57:49 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,186.92.211.136,2014-02-27,03:29:09 +0100,VE,Venezuela,V,Zulia,Maracaibo,null,America/Caracas,10.6286,-71.6422,0,GET /modules/raton/views/themes/bcoos/css/blocks/buscadorApaisado.css HTTP/1.1,200,1527,http://www.akumenius.com/hotel-list,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-27,17:38:11 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Peloponeso_GRECIA-con-Golf HTTP/1.1,200,7821,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,188.85.195.156,2014-02-27,11:40:14 +0100,ES,Spain,AN,Andalusia,Málaga,29190,Europe/Madrid,36.7182,-4.4192,0,GET /hoteles-baratos/hoteles-todo-incluido.html?gclid=COLNspKP7LwCFc_MtAodfgIAPw HTTP/1.1,200,9324,http://www.google.es/aclk?sa=L&ai=CtAS5CxYPU_yVEsvHiwaLoICwDo2dy7gEjba3hVubtKiHCggAEAEoAlCX286vBWDV5dGCtCvIAQGpAp42r9Va67Y-qgQoT9DNC4PVkeUAuSUrG7gkbzFEZG80k5mk7nTBAFgqziz0gpOZqLh_XYAHkcqaE5AHAg&sig=AOD64_0m_X7W60bMttWVdSwD26dF2wH9QA&rct=j&q=ofertas+hotel+dynastic+benidorm&ved=0CDMQ0Qw&adurl=http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Chrome,browser,33.0.1750.117,Windows,XP,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,180.76.5.204,2014-02-24,07:17:50 +0100,CN,China,null,null,null,null,Asia/Shanghai,34.7725,113.7266,0,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Maritimo-en-Figueretas-4733b-destinos.html HTTP/1.1,404,3100,,Baiduspider,generic,2.0,null,null,null,null,null,null
www.akumenius.com,195.57.92.155,2014-02-26,16:01:07 +0100,ES,Spain,MD,Madrid,Madrid,28047,Europe/Madrid,40.4143,-3.7016,0,GET /includes/images/uploaded/logo.png HTTP/1.1,304,304,,null,null,null,null,null,null,null,null,null
www.akumenius.com,90.165.68.246,2014-02-28,09:28:26 +0100,ES,Spain,MD,Madrid,Madrid,28032,Europe/Madrid,40.4143,-3.7016,0,GET /modules/system/views/themes/bcoos/css/module.css HTTP/1.1,200,540,http://www.akumenius.com/destinos-baratos/hoteles-en-Madrid_ESPA\xc3\x91A,Internet Explorer,browser,9.0,Windows,7,{'default': 'Trident'},null,null,desktop
test.akumenius.com,80.28.221.123,2014-02-27,14:48:03 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/1r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,180.76.5.67,2014-02-23,05:32:22 +0100,CN,China,null,null,null,null,Asia/Shanghai,34.7725,113.7266,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Melbourne_AUSTRALIA-con-Rinc%C3%B3n-de-Internet HTTP/1.1,200,8530,,Baiduspider,generic,2.0,null,null,null,null,null,null
www.akumenius.com,207.182.143.114,2014-02-28,20:20:58 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /escapadas/hotel-spa-493/12.html HTTP/1.1,301,301,,"niki-bot"" VLOG=-",generic,,null,null,null,null,null,null
www.akumenius.com,213.143.60.162,2014-02-24,07:24:56 +0100,ES,Spain,AN,Andalusia,Seville,41006,Europe/Madrid,37.3834,-5.9789,0,GET /includes/images/uploaded/SEMANA-S13_SMALL.jpg HTTP/1.1,200,10053,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Playacapricho-en-Roquetas%20de%20Mar-3199b-destinos.html,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,62.117.197.230,2014-02-27,11:26:05 +0100,ES,Spain,MD,Madrid,Madrid,28038,Europe/Madrid,40.4143,-3.7016,0,GET /includes/images/icons/bcoos_next.png HTTP/1.1,304,304,"""http://www.akumenius.com/escapadas",Internet Explorer,browser,8.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,216.152.251.72,2014-02-28,07:18:01 +0100,US,United States,AZ,Arizona,Yuma,85364,America/Phoenix,32.7015,-114.643,771,GET /destinos-baratos/hoteles-en-Benidorm_ESPA%C3%91A HTTP/1.1,200,214483,,Internet Explorer,browser,6.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-27,13:41:02 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Costa-Ballena_ESPA%C3%91A-con-Sala-de-desayunos HTTP/1.1,200,6413,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,88.12.69.210,2014-02-28,16:06:54 +0100,ES,Spain,GA,Galicia,A Estrada,36680,Europe/Madrid,42.7199,-8.4449,0,GET /libraries/jqueryui/css/ui-lightness/images/ui-bg_highlight-soft_75_ffe45c_1x100.png HTTP/1.1,200,129,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Chrome Mobile iOS,browser,19.0.1084.60,iOS,5.1.1,{'default': 'WebKit'},null,null,null
www.akumenius.com,217.125.71.222,2014-02-24,17:22:22 +0100,ES,Spain,AN,Andalusia,Tocina,41340,Europe/Madrid,37.609,-5.734,0,GET /modules/raton/views/themes/bcoos/css/portalTodoIncluidoLayout.css HTTP/1.1,304,304,"""http://www.akumenius.com/hoteles-baratos/ofertas-vacaciones-verano-en-costa-de-cantabria.html",Firefox,browser,27.0,Windows,Vista,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,12:40:18 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Negril_JAMAICA-con-Aerobic HTTP/1.1,200,7198,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-26,04:52:52 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-COSTA-DE-GIRONDE_FRANCIA-con-Sof%C3%A1-cama HTTP/1.1,200,6391,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,83.63.165.156,2014-02-25,14:17:27 +0100,ES,Spain,AN,Andalusia,Bollullos par del Condado,21710,Europe/Madrid,37.3413,-6.5397,0,GET /modules/raton/views/themes/bcoos/css/2column_home.css HTTP/1.1,200,11146,http://www.akumenius.com/,Firefox,browser,18.0,Windows,Vista,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,80.254.158.220,2014-02-25,22:46:47 +0100,GB,United Kingdom,null,null,null,null,Europe/London,51.4964,-0.1224,0,GET /libraries/jqueryui/js/jquery.ui.core.min.js HTTP/1.1,200,4365,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Palacio-Obispo-en-Panticosa-212903b-destinos.html,Chrome,browser,30.0.1599.69,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
